game_id,player_index,deck_id,won,transform_count,first_transform_turn,transformed_any
2037cb19c6504e00bc03a4f895ed0dfb,1,D002,False,4,2.0,True
355ce5ede15748f1a8cd9357b0ef6b93,0,D001,True,3,6.0,True
355ce5ede15748f1a8cd9357b0ef6b93,1,D002,False,7,3.0,True
4dc11e8ad28f44f8b82361db9ae384db,0,D001,True,4,6.0,True
4dc11e8ad28f44f8b82361db9ae384db,1,D002,False,4,2.0,True
1307a643c1444d5bb429ed483c377852,0,D001,True,4,3.0,True
1307a643c1444d5bb429ed483c377852,1,D002,False,7,5.0,True
b7675166f192438ea122d234a5ba6c8c,0,D001,True,5,5.0,True
b7675166f192438ea122d234a5ba6c8c,1,D002,False,5,4.0,True
35af2ed9491e47aea99945298210eef9,0,D001,True,5,9.0,True
35af2ed9491e47aea99945298210eef9,1,D002,False,7,5.0,True
846e4f1169dd4e41be7d50188dc30857,0,D001,True,4,7.0,True
846e4f1169dd4e41be7d50188dc30857,1,D002,False,5,2.0,True
36bbed44a58b4c909acf90b5afa8b213,0,D001,True,3,7.0,True
36bbed44a58b4c909acf90b5afa8b213,1,D002,False,6,2.0,True
98042b9b18384dcbba428bc0506a043b,0,D001,False,3,3.0,True
98042b9b18384dcbba428bc0506a043b,1,D002,True,4,5.0,True
bdf2882050834852916b0f2537902984,0,D001,False,0,,False
bdf2882050834852916b0f2537902984,1,D002,True,7,3.0,True
c0fc64d5faa54b58a183855f96c17314,0,D001,True,4,6.0,True
c0fc64d5faa54b58a183855f96c17314,1,D002,False,6,6.0,True
6f548dbf6f1c4bc0b81b9988199e620c,0,D001,False,2,4.0,True
6f548dbf6f1c4bc0b81b9988199e620c,1,D002,True,7,2.0,True
875fe22e843f44d2b0cc3bafcac067a3,0,D001,True,5,4.0,True
875fe22e843f44d2b0cc3bafcac067a3,1,D002,False,6,2.0,True
279d170a85dc41e3baa55b8cff90064a,0,D001,True,7,3.0,True
279d170a85dc41e3baa55b8cff90064a,1,D002,False,4,2.0,True
a82e770bf3c84c62bcfa50b01a2921e7,0,D001,True,2,7.0,True
a82e770bf3c84c62bcfa50b01a2921e7,1,D002,False,6,2.0,True
98ae714af72e496690bb5125e556ce47,0,D001,False,0,,False
98ae714af72e496690bb5125e556ce47,1,D002,True,7,3.0,True
59ac8c306d6b4ce6a696c28b6151a8dc,0,D001,True,3,9.0,True
59ac8c306d6b4ce6a696c28b6151a8dc,1,D002,False,4,4.0,True
4f7f933a9cd5467c8260b9843ab6a40e,0,D001,True,2,10.0,True
4f7f933a9cd5467c8260b9843ab6a40e,1,D002,False,6,4.0,True
1837493ac53441a79d1952c733081ebb,0,D001,True,4,8.0,True
1837493ac53441a79d1952c733081ebb,1,D002,False,3,2.0,True
08cfdfd9bafc45ffbb9cfe719ee43ff5,0,D001,True,5,8.0,True
08cfdfd9bafc45ffbb9cfe719ee43ff5,1,D002,False,5,3.0,True
046272d34bec40d9b948bc843f0d7476,0,D001,True,3,4.0,True
046272d34bec40d9b948bc843f0d7476,1,D002,False,9,2.0,True
32289e7eaf7045d0aeaad18bb2c48eb9,0,D001,True,0,,False
32289e7eaf7045d0aeaad18bb2c48eb9,1,D002,False,5,2.0,True
8576f2bb6db34ce584258df78359f62c,0,D001,True,7,5.0,True
8576f2bb6db34ce584258df78359f62c,1,D002,False,3,7.0,True
280cc7ac87cb4337ad52d33fbb24ef46,0,D001,True,5,8.0,True
280cc7ac87cb4337ad52d33fbb24ef46,1,D002,False,6,3.0,True
603116dd5f804803ad9121bc5ecb8042,0,D001,True,5,2.0,True
603116dd5f804803ad9121bc5ecb8042,1,D002,False,1,2.0,True
3b58d157c0ef4749be26715e9e9657f9,0,D001,False,1,6.0,True
3b58d157c0ef4749be26715e9e9657f9,1,D002,True,8,2.0,True
66485ab9ecb34442b1a07dfc7b4f6b99,0,D001,True,6,3.0,True
66485ab9ecb34442b1a07dfc7b4f6b99,1,D002,False,3,3.0,True
086ec78bb81a4eb684834ff0861fec1a,0,D001,True,1,6.0,True
086ec78bb81a4eb684834ff0861fec1a,1,D002,False,8,3.0,True
1e9b14602c894c49a9ca4ca512936054,0,D001,True,6,7.0,True
1e9b14602c894c49a9ca4ca512936054,1,D002,False,4,3.0,True
e1127de4ba394f418b4c6ee1af15aabc,0,D001,True,4,3.0,True
e1127de4ba394f418b4c6ee1af15aabc,1,D002,False,4,3.0,True
8097111232b94d5e9f9c7c23f55adaa6,0,D001,False,1,8.0,True
8097111232b94d5e9f9c7c23f55adaa6,1,D002,True,5,2.0,True
34a56b8d717a4deca24d85c1dccc61a3,0,D001,True,2,5.0,True
34a56b8d717a4deca24d85c1dccc61a3,1,D002,False,5,2.0,True
383bf16d6bd040e6a260a6d47c49cc80,0,D001,True,5,10.0,True
383bf16d6bd040e6a260a6d47c49cc80,1,D002,False,6,4.0,True
44187b86863c4e099cbd74ac4155df4d,0,D001,True,4,4.0,True
44187b86863c4e099cbd74ac4155df4d,1,D002,False,2,9.0,True
eb1fd6e5ecbf46b18fcfbbdb26d1d638,0,D001,True,4,5.0,True
eb1fd6e5ecbf46b18fcfbbdb26d1d638,1,D002,False,6,3.0,True
ef08244244de4d39b0bb0376f0d2409a,0,D001,True,5,2.0,True
ef08244244de4d39b0bb0376f0d2409a,1,D002,False,7,2.0,True
8df9e2ae2cb14bc6bd4bbcec5d45cd57,0,D001,True,1,8.0,True
8df9e2ae2cb14bc6bd4bbcec5d45cd57,1,D002,False,7,2.0,True
59bfad02bdae46ec94ff6e37140ac29f,0,D001,True,4,7.0,True
59bfad02bdae46ec94ff6e37140ac29f,1,D002,False,4,2.0,True
42edca5cf9204ef3ad8ae6690f9262c5,0,D001,True,4,5.0,True
42edca5cf9204ef3ad8ae6690f9262c5,1,D002,False,5,2.0,True
6d7978fccf5a4e8c86a6f60f2dd4a432,0,D001,True,5,10.0,True
6d7978fccf5a4e8c86a6f60f2dd4a432,1,D002,False,7,2.0,True
32958bc4d80e4894b49391ea039f6611,0,D001,True,5,2.0,True
32958bc4d80e4894b49391ea039f6611,1,D002,False,2,3.0,True
b27fbcf8c6df4813811b32f0bef7fb22,0,D001,True,9,3.0,True
b27fbcf8c6df4813811b32f0bef7fb22,1,D002,False,6,2.0,True
849ed1a9abf6423587d8b110c749853a,0,D001,True,5,3.0,True
849ed1a9abf6423587d8b110c749853a,1,D002,False,8,2.0,True
fbfb3d0fc6144b4c96100a1be6b1c508,0,D001,True,1,9.0,True
fbfb3d0fc6144b4c96100a1be6b1c508,1,D002,False,7,3.0,True
a8721eff022047e3912e9b561712a085,0,D001,True,6,4.0,True
a8721eff022047e3912e9b561712a085,1,D002,False,4,4.0,True
5dd5ce6e34c64de386ff578dd3dd936c,0,D001,True,4,7.0,True
5dd5ce6e34c64de386ff578dd3dd936c,1,D002,False,7,3.0,True
e48aec5fcd60481f9bbe1dd728799fe4,0,D001,False,2,7.0,True
e48aec5fcd60481f9bbe1dd728799fe4,1,D002,True,9,6.0,True
6f5319a351c641a590555871fc5acc21,0,D001,True,3,9.0,True
6f5319a351c641a590555871fc5acc21,1,D002,False,5,3.0,True
344f76044c80493f91b76f7c2897411e,0,D001,True,3,6.0,True
344f76044c80493f91b76f7c2897411e,1,D002,False,2,2.0,True
8b4d4dfdece5495288d3306857530393,0,D001,False,2,11.0,True
8b4d4dfdece5495288d3306857530393,1,D002,True,6,2.0,True
57ce542d7f02400db4417e8402364121,0,D001,True,4,2.0,True
57ce542d7f02400db4417e8402364121,1,D002,False,5,5.0,True
888545c6f8ed4c829a40e713d5b0b8b8,0,D001,True,2,5.0,True
888545c6f8ed4c829a40e713d5b0b8b8,1,D002,False,7,2.0,True
8af43e12333c4143a0f50ae29ddab858,0,D001,True,4,10.0,True
8af43e12333c4143a0f50ae29ddab858,1,D002,False,7,2.0,True
4eeaa087873441f489fdd8cc12e857cf,0,D001,False,0,,False
4eeaa087873441f489fdd8cc12e857cf,1,D002,True,5,2.0,True
a8165ed00f4348ed839f63be4b71abca,0,D001,False,4,5.0,True
a8165ed00f4348ed839f63be4b71abca,1,D002,True,5,3.0,True
ac645f22c452473b845bb81a0c9deb02,0,D001,True,6,4.0,True
ac645f22c452473b845bb81a0c9deb02,1,D002,False,3,2.0,True
642e8e2928644ae98f061ba4061ec9db,0,D001,True,7,2.0,True
642e8e2928644ae98f061ba4061ec9db,1,D002,False,5,8.0,True
deeb29e48db74268bc3107b1696bceb5,0,D001,True,1,7.0,True
deeb29e48db74268bc3107b1696bceb5,1,D002,False,5,5.0,True
bd7f98276097413cb398f015bc243391,0,D001,True,3,2.0,True
bd7f98276097413cb398f015bc243391,1,D002,False,6,2.0,True
355efa80c6834c7e924d4600acbf2ac9,0,D001,True,4,7.0,True
355efa80c6834c7e924d4600acbf2ac9,1,D002,False,6,5.0,True
fdcb46bd4233460da6af7c803d8900c4,0,D001,True,3,9.0,True
fdcb46bd4233460da6af7c803d8900c4,1,D002,False,5,2.0,True
bb55837af9a541718edece5e92c1d3e9,0,D001,False,2,5.0,True
bb55837af9a541718edece5e92c1d3e9,1,D002,True,9,2.0,True
446bd293d6b34ad78ddee21d7a861b82,0,D001,True,6,6.0,True
446bd293d6b34ad78ddee21d7a861b82,1,D002,False,3,2.0,True
41a13a02aa324b768295ff3d469887b2,0,D001,True,2,6.0,True
41a13a02aa324b768295ff3d469887b2,1,D002,False,8,3.0,True
7927e7ac72bc40aeb194beb42b1d1a7e,0,D001,True,5,6.0,True
7927e7ac72bc40aeb194beb42b1d1a7e,1,D002,False,5,3.0,True
a28bdacfa3034c7f9df8d1cb753905f8,0,D001,True,6,5.0,True
a28bdacfa3034c7f9df8d1cb753905f8,1,D002,False,7,4.0,True
34156bb717d347ebb9a1290e6c9d93b4,0,D001,True,2,9.0,True
34156bb717d347ebb9a1290e6c9d93b4,1,D002,False,5,4.0,True
0fb3ea311c974d71bbfc08b3bdf71498,0,D001,True,4,6.0,True
0fb3ea311c974d71bbfc08b3bdf71498,1,D002,False,3,2.0,True
e6bcc0ff9f72403eaf9ebe493eb3d432,0,D001,True,6,5.0,True
e6bcc0ff9f72403eaf9ebe493eb3d432,1,D002,False,5,5.0,True
7f42546b716b4c3c8e32300a38023403,0,D001,True,8,5.0,True
7f42546b716b4c3c8e32300a38023403,1,D002,False,5,3.0,True
63f185a2b2a84c06b0a8886ba37d42ea,0,D001,True,2,7.0,True
63f185a2b2a84c06b0a8886ba37d42ea,1,D002,False,7,2.0,True
58a4fa1d7a164477b068dc734ddc0229,0,D001,True,2,9.0,True
58a4fa1d7a164477b068dc734ddc0229,1,D002,False,5,2.0,True
665c05214cd741df924021ae067c0b0d,0,D001,True,7,3.0,True
665c05214cd741df924021ae067c0b0d,1,D002,False,4,3.0,True
027cf246cd484d8c9b3b4ee61ed2071f,0,D001,True,6,6.0,True
027cf246cd484d8c9b3b4ee61ed2071f,1,D002,False,4,5.0,True
b486a81848be437a9d1f92b0c1ba20a3,0,D001,True,3,10.0,True
b486a81848be437a9d1f92b0c1ba20a3,1,D002,False,5,6.0,True
f71fbb5529bd43b0bc5e41fdab717340,0,D001,True,1,8.0,True
f71fbb5529bd43b0bc5e41fdab717340,1,D002,False,7,2.0,True
da93bdd8ef8a4140a3532a7cb500f15a,0,D001,True,1,10.0,True
da93bdd8ef8a4140a3532a7cb500f15a,1,D002,False,6,4.0,True
e86c2f38df1149bbbc5bd6aeaea8dfb4,0,D001,True,3,5.0,True
e86c2f38df1149bbbc5bd6aeaea8dfb4,1,D002,False,3,4.0,True
da885cb22d6e4c6ba0dd8c107b233ab1,0,D001,True,2,8.0,True
da885cb22d6e4c6ba0dd8c107b233ab1,1,D002,False,7,3.0,True
6dad697cfb944e499c98813522578ba4,0,D001,True,5,6.0,True
6dad697cfb944e499c98813522578ba4,1,D002,False,5,5.0,True
e38f74089c164ddc8da5184bb8d4bad1,0,D001,True,5,6.0,True
e38f74089c164ddc8da5184bb8d4bad1,1,D002,False,7,6.0,True
8c0239f835ad4cb49cc922305b561453,0,D001,True,4,7.0,True
8c0239f835ad4cb49cc922305b561453,1,D002,False,7,2.0,True
8dc2894a61f140bfadafb493bcd908d4,0,D001,True,5,4.0,True
8dc2894a61f140bfadafb493bcd908d4,1,D002,False,1,2.0,True
e7fd0d0cedc041d1bbc14077de7fddd7,0,D001,True,3,11.0,True
e7fd0d0cedc041d1bbc14077de7fddd7,1,D002,False,6,3.0,True
076a13889e554cab9232ba8ba15b2e24,0,D001,False,0,,False
076a13889e554cab9232ba8ba15b2e24,1,D002,True,7,2.0,True
ff87131a00b644d3a4cd095a59cc805a,0,D001,True,2,3.0,True
ff87131a00b644d3a4cd095a59cc805a,1,D002,False,7,5.0,True
376037f03b0c483ca32c234747465394,0,D001,True,2,8.0,True
376037f03b0c483ca32c234747465394,1,D002,False,7,3.0,True
74c3172bfa7348c887ca7d8fbd42558b,0,D001,True,5,5.0,True
74c3172bfa7348c887ca7d8fbd42558b,1,D002,False,4,5.0,True
3743f6d666414208b6cbe5b4dd6c9de9,0,D001,False,2,9.0,True
3743f6d666414208b6cbe5b4dd6c9de9,1,D002,True,6,2.0,True
17cdd4dbc70e47b5a939c38063c58508,0,D001,True,1,8.0,True
17cdd4dbc70e47b5a939c38063c58508,1,D002,False,6,2.0,True
52da31fc29e54d33ae4f2541a833376a,0,D001,True,3,6.0,True
52da31fc29e54d33ae4f2541a833376a,1,D002,False,6,2.0,True
9e6afd07d1d5404ea2ede7c89ee2b65d,0,D001,True,2,4.0,True
9e6afd07d1d5404ea2ede7c89ee2b65d,1,D002,False,4,2.0,True
5282c009dbe04a8d80d79b0f04ad7079,0,D001,True,2,9.0,True
5282c009dbe04a8d80d79b0f04ad7079,1,D002,False,9,3.0,True
62fe98d90dde4bffaa78a0d3795320b7,0,D001,True,5,5.0,True
62fe98d90dde4bffaa78a0d3795320b7,1,D002,False,6,9.0,True
668d8737cce74a5ba4c6e28f948db04f,0,D001,True,6,5.0,True
668d8737cce74a5ba4c6e28f948db04f,1,D002,False,3,10.0,True
14f1ddefcc1a437d80f814be9e73e411,0,D001,True,3,8.0,True
14f1ddefcc1a437d80f814be9e73e411,1,D002,False,2,4.0,True
cfd7c5f81f154ede942e996f9ef73637,0,D001,False,0,,False
cfd7c5f81f154ede942e996f9ef73637,1,D002,True,6,2.0,True
894661825d3c4919851c88d927c60ac9,0,D001,False,2,4.0,True
894661825d3c4919851c88d927c60ac9,1,D002,True,6,2.0,True
8413b8e8004e4a53b173c88e1ca46935,0,D001,True,7,6.0,True
8413b8e8004e4a53b173c88e1ca46935,1,D002,False,2,2.0,True
7d54078b487b440cb3fcd1e21fbff6ba,0,D001,True,3,6.0,True
7d54078b487b440cb3fcd1e21fbff6ba,1,D002,False,7,2.0,True
d94a8d42bcdc4fe48e415f11a6b5e414,0,D001,True,3,3.0,True
d94a8d42bcdc4fe48e415f11a6b5e414,1,D002,False,7,3.0,True
bc5a0b31981b4b4cbdff5acea53aefae,0,D001,True,3,3.0,True
bc5a0b31981b4b4cbdff5acea53aefae,1,D002,False,6,4.0,True
fee358dd0e0049958995e243151bdcfd,0,D001,True,3,6.0,True
fee358dd0e0049958995e243151bdcfd,1,D002,False,6,3.0,True
ddd04087fedf4603a642f81adcc6824f,0,D001,False,1,6.0,True
ddd04087fedf4603a642f81adcc6824f,1,D002,True,7,3.0,True
ea4d2860cfef4a3c88c99aa8c558758f,0,D001,True,4,5.0,True
ea4d2860cfef4a3c88c99aa8c558758f,1,D002,False,3,2.0,True
38c9a6f682544cc583e8cf7708da112a,0,D001,True,3,6.0,True
38c9a6f682544cc583e8cf7708da112a,1,D002,False,8,2.0,True
e4dd6b4a957445d79abaa8d0c0138226,0,D001,True,4,2.0,True
e4dd6b4a957445d79abaa8d0c0138226,1,D002,False,5,2.0,True
313ff330e3e749c5b3f750ae012f0a69,0,D001,False,3,3.0,True
313ff330e3e749c5b3f750ae012f0a69,1,D002,True,7,2.0,True
19dc8bc4905b44d086627e763c418787,0,D001,True,3,9.0,True
19dc8bc4905b44d086627e763c418787,1,D002,False,4,3.0,True
b9385f157c3c48e3b4bb5d92b87f4aa6,0,D001,True,7,8.0,True
b9385f157c3c48e3b4bb5d92b87f4aa6,1,D002,False,7,2.0,True
04e5c60e39a841a6b5403875d2a9d788,0,D001,True,1,8.0,True
04e5c60e39a841a6b5403875d2a9d788,1,D002,False,6,2.0,True
24e1bf4ca0d64908b7835370dbe7ca15,0,D001,True,2,10.0,True
24e1bf4ca0d64908b7835370dbe7ca15,1,D002,False,4,2.0,True
f17bf219125f49e2b25bf176de6964f8,0,D001,True,1,3.0,True
f17bf219125f49e2b25bf176de6964f8,1,D002,False,6,3.0,True
415b63a9c9d04208be657cbdb7a95ddd,0,D001,True,6,7.0,True
415b63a9c9d04208be657cbdb7a95ddd,1,D002,False,5,4.0,True
5c57d6a89359453195f67f2dcd0ea805,0,D001,True,2,10.0,True
5c57d6a89359453195f67f2dcd0ea805,1,D002,False,4,5.0,True
6916383800e74601837277f41b3918cb,0,D001,True,6,6.0,True
6916383800e74601837277f41b3918cb,1,D002,False,7,2.0,True
fa8770a77162419ba6ba84e1fe6b8d9e,0,D001,True,4,9.0,True
fa8770a77162419ba6ba84e1fe6b8d9e,1,D002,False,6,2.0,True
40f2146a64d7495199f0667f1dd515c6,0,D001,True,2,9.0,True
40f2146a64d7495199f0667f1dd515c6,1,D002,False,5,4.0,True
89bf4b8d3cdb4dae82241dd35d57d651,0,D001,True,6,5.0,True
89bf4b8d3cdb4dae82241dd35d57d651,1,D002,False,5,2.0,True
6bd2ef66892e4d6aad319223d0b75ce7,0,D001,True,6,2.0,True
6bd2ef66892e4d6aad319223d0b75ce7,1,D002,False,6,5.0,True
cc43c9d92f6c49d9b27b7e62543ef6aa,0,D001,True,5,3.0,True
cc43c9d92f6c49d9b27b7e62543ef6aa,1,D002,False,2,7.0,True
01c5d3780b264804828b2cae62e771f6,0,D001,True,3,2.0,True
01c5d3780b264804828b2cae62e771f6,1,D002,False,5,2.0,True
d66c23b8bfcd44a5911f488bc7090f8c,0,D001,True,4,7.0,True
d66c23b8bfcd44a5911f488bc7090f8c,1,D002,False,7,3.0,True
7923478587114b339961f7a8bc22acf8,0,D001,True,5,6.0,True
7923478587114b339961f7a8bc22acf8,1,D002,False,5,6.0,True
318369e6801f47c0912cb302cefe6ce9,0,D001,True,4,5.0,True
318369e6801f47c0912cb302cefe6ce9,1,D002,False,5,2.0,True
7d3658a78d444e1fba6a16422ce70715,0,D001,True,5,5.0,True
7d3658a78d444e1fba6a16422ce70715,1,D002,False,4,2.0,True
97118061b7c94d4c97b5d8eea42c8934,0,D001,True,4,5.0,True
97118061b7c94d4c97b5d8eea42c8934,1,D002,False,4,2.0,True
e6c3395e72d841ac996637d5db816f62,0,D001,True,3,7.0,True
e6c3395e72d841ac996637d5db816f62,1,D002,False,0,,False
12ba30f707d2477f86ea5fb23e8d0ed9,0,D001,True,6,5.0,True
12ba30f707d2477f86ea5fb23e8d0ed9,1,D002,False,6,2.0,True
004d1a28de584e5daf8d2377e7f32f79,0,D001,True,5,4.0,True
004d1a28de584e5daf8d2377e7f32f79,1,D002,False,3,2.0,True
4085b86e45a94d17bd0af3c0bfe08d0e,0,D001,True,4,7.0,True
4085b86e45a94d17bd0af3c0bfe08d0e,1,D002,False,5,2.0,True
625388ef5a2e4605afda4237ab744496,0,D001,True,2,5.0,True
625388ef5a2e4605afda4237ab744496,1,D002,False,6,3.0,True
67ff98239a094b5dad3a0a3f6a6c2935,0,D001,True,3,6.0,True
67ff98239a094b5dad3a0a3f6a6c2935,1,D002,False,7,2.0,True
f4d564466c614a3a9bbdb0b8a70a2963,0,D001,True,3,8.0,True
f4d564466c614a3a9bbdb0b8a70a2963,1,D002,False,5,2.0,True
e12f272c023443639352d0a103882526,0,D001,True,6,7.0,True
e12f272c023443639352d0a103882526,1,D002,False,6,5.0,True
a82d87fcf44447169258c1c557be54c1,0,D001,True,6,2.0,True
a82d87fcf44447169258c1c557be54c1,1,D002,False,2,8.0,True
5e01933d7de841dbb5dead94a70f2004,0,D001,True,4,5.0,True
5e01933d7de841dbb5dead94a70f2004,1,D002,False,3,2.0,True
fecd9c9c66eb4aa0b0226ddd184eacb8,0,D001,True,6,8.0,True
fecd9c9c66eb4aa0b0226ddd184eacb8,1,D002,False,4,3.0,True
549cfc7d45da4098bea909b8112ebce1,0,D001,True,4,5.0,True
549cfc7d45da4098bea909b8112ebce1,1,D002,False,8,4.0,True
69923074e96a4959a7904d8e483f04d8,0,D001,False,4,3.0,True
69923074e96a4959a7904d8e483f04d8,1,D002,True,8,2.0,True
c2de51ef13a5416e8132d3758c82ba1a,0,D001,True,4,6.0,True
c2de51ef13a5416e8132d3758c82ba1a,1,D002,False,4,2.0,True
94756042bacb43be9622ae157fda6c55,0,D001,True,2,11.0,True
94756042bacb43be9622ae157fda6c55,1,D002,False,7,2.0,True
4a04fac0948d49b4934f4c6a8d0eb98f,0,D001,True,4,12.0,True
4a04fac0948d49b4934f4c6a8d0eb98f,1,D002,False,4,11.0,True
9cf91011f3e645e5afcff5973f38ec1b,0,D001,True,1,9.0,True
9cf91011f3e645e5afcff5973f38ec1b,1,D002,False,6,2.0,True
cc3e33933c3d404980e361e3dd516336,0,D001,True,4,8.0,True
cc3e33933c3d404980e361e3dd516336,1,D002,False,6,3.0,True
9de7fcb0c6fb4b7daf13d33c3475f611,0,D001,True,5,2.0,True
9de7fcb0c6fb4b7daf13d33c3475f611,1,D002,False,4,2.0,True
3b2cbf337f2646fb8703af1ff1dcbc77,0,D001,False,1,5.0,True
3b2cbf337f2646fb8703af1ff1dcbc77,1,D002,True,5,3.0,True
ea7d05e84ae94078bbbc27011dc83f25,0,D001,True,4,6.0,True
ea7d05e84ae94078bbbc27011dc83f25,1,D002,False,8,2.0,True
75156c56f73f4ba7bd7acfb5513a3380,0,D001,True,3,5.0,True
75156c56f73f4ba7bd7acfb5513a3380,1,D002,False,5,2.0,True
933063f27a034dc98649323a4bcbcb86,0,D001,True,2,8.0,True
933063f27a034dc98649323a4bcbcb86,1,D002,False,6,2.0,True
30d80ed6a1284c17b865cc01199b8e55,0,D001,True,3,3.0,True
30d80ed6a1284c17b865cc01199b8e55,1,D002,False,6,3.0,True
4af422f8c1664a3db16ab9b5aca30d39,0,D001,True,7,4.0,True
4af422f8c1664a3db16ab9b5aca30d39,1,D002,False,4,3.0,True
ec8e1cf37ddd4b238f5c32e85e6748f9,0,D001,False,0,,False
ec8e1cf37ddd4b238f5c32e85e6748f9,1,D002,True,7,2.0,True
f4c95d743ab946648825141c1900e005,0,D001,True,3,10.0,True
f4c95d743ab946648825141c1900e005,1,D002,False,5,4.0,True
7b24a2d978bb41908480cfb84fd463c9,0,D001,True,7,6.0,True
7b24a2d978bb41908480cfb84fd463c9,1,D002,False,4,2.0,True
744a9b76576b44059f532b348745ed41,0,D001,True,4,8.0,True
744a9b76576b44059f532b348745ed41,1,D002,False,6,2.0,True
10c45934b54a49b288727c580a10a9ba,0,D001,True,4,6.0,True
10c45934b54a49b288727c580a10a9ba,1,D002,False,3,7.0,True
2bccbe1d3cd04db885a57edf8cda9be5,0,D001,True,2,9.0,True
2bccbe1d3cd04db885a57edf8cda9be5,1,D002,False,7,2.0,True
4f662a5ff7ea4d46aa4010dab44072ab,0,D001,True,3,3.0,True
4f662a5ff7ea4d46aa4010dab44072ab,1,D002,False,6,3.0,True
8ebe4bb8b6554c93b0916696eeeb380b,0,D001,True,6,3.0,True
8ebe4bb8b6554c93b0916696eeeb380b,1,D002,False,3,2.0,True
3df73d14de284d55b922c74f51c31be7,0,D001,False,0,,False
3df73d14de284d55b922c74f51c31be7,1,D002,True,5,2.0,True
e16999d8730346e9ae04ae40410d877a,0,D001,True,4,2.0,True
e16999d8730346e9ae04ae40410d877a,1,D002,False,9,5.0,True
cf6f7e31a2514ae7b03ae2cf1878c1aa,0,D001,False,1,7.0,True
cf6f7e31a2514ae7b03ae2cf1878c1aa,1,D002,True,6,4.0,True
890aedc3daf343a3aa158cb2543a74d3,0,D001,True,1,7.0,True
890aedc3daf343a3aa158cb2543a74d3,1,D002,False,6,3.0,True
7fd1770a6b8a4eb3b5470346c8c05e2a,0,D001,False,0,,False
7fd1770a6b8a4eb3b5470346c8c05e2a,1,D002,True,6,5.0,True
426d25b124a949d998d6616e8e62d973,0,D001,False,3,4.0,True
426d25b124a949d998d6616e8e62d973,1,D002,True,6,4.0,True
6437247c18104cc8b6cbdede3d655447,0,D001,False,3,4.0,True
6437247c18104cc8b6cbdede3d655447,1,D002,True,6,4.0,True
f006cc1c06c34b5fa2fe187366ab2fd2,0,D001,True,7,3.0,True
f006cc1c06c34b5fa2fe187366ab2fd2,1,D002,False,3,2.0,True
04a5412927944d97b4f466a0ff11f3f3,0,D001,True,0,,False
04a5412927944d97b4f466a0ff11f3f3,1,D002,False,7,4.0,True
d177dae3f6bc4b12a043928fd5e21174,0,D001,True,4,6.0,True
d177dae3f6bc4b12a043928fd5e21174,1,D002,False,4,2.0,True
215c5848ec0142d3bb670c44a3448f6e,0,D001,True,5,3.0,True
215c5848ec0142d3bb670c44a3448f6e,1,D002,False,1,3.0,True
bbeb44e9741c449f998c424b85904d41,0,D001,True,2,5.0,True
bbeb44e9741c449f998c424b85904d41,1,D002,False,5,2.0,True
0e94f0358e5849bd94702c76a32c905c,0,D001,True,5,4.0,True
0e94f0358e5849bd94702c76a32c905c,1,D002,False,5,2.0,True
3c15897213bf4a9b80a1083e8007665c,0,D001,True,5,4.0,True
3c15897213bf4a9b80a1083e8007665c,1,D002,False,6,2.0,True
4f2d6f4e317547b59dba98c0288444c8,0,D001,True,3,3.0,True
4f2d6f4e317547b59dba98c0288444c8,1,D002,False,6,3.0,True
c4e35950efb5427c96e4b356bee0bfa2,0,D001,True,6,2.0,True
c4e35950efb5427c96e4b356bee0bfa2,1,D002,False,6,4.0,True
d947a41d689344bdaddead5452439f2c,0,D001,False,1,3.0,True
d947a41d689344bdaddead5452439f2c,1,D002,True,9,2.0,True
348b428ace1d4345a9cad123a8446a9b,0,D001,True,5,2.0,True
348b428ace1d4345a9cad123a8446a9b,1,D002,False,5,2.0,True
5a7865b8401a4abba6be392b1810a060,0,D001,True,5,6.0,True
5a7865b8401a4abba6be392b1810a060,1,D002,False,7,2.0,True
b5050fd31a56466baab3375ba50b0def,0,D001,True,1,10.0,True
b5050fd31a56466baab3375ba50b0def,1,D002,False,7,2.0,True
23020ad32f3446d3a54e516af987224d,0,D001,True,4,4.0,True
23020ad32f3446d3a54e516af987224d,1,D002,False,9,3.0,True
351238d062834a0a99c98fb7e8f3987e,0,D001,True,7,5.0,True
351238d062834a0a99c98fb7e8f3987e,1,D002,False,4,8.0,True
99ab51afb6714f43b2b45be08b36ef5b,0,D001,True,8,2.0,True
99ab51afb6714f43b2b45be08b36ef5b,1,D002,False,4,4.0,True
98c550d71f2a4d46b88e5da80cd42d24,0,D001,True,4,4.0,True
98c550d71f2a4d46b88e5da80cd42d24,1,D002,False,8,2.0,True
08b3d5a90b2f44f4b8ae9a697f82755c,0,D001,True,4,2.0,True
08b3d5a90b2f44f4b8ae9a697f82755c,1,D002,False,7,2.0,True
865eed8691c243c1a5c5e62869316c79,0,D001,True,3,6.0,True
865eed8691c243c1a5c5e62869316c79,1,D002,False,1,4.0,True
33b4c738a4eb42368e09776035792872,0,D001,True,4,3.0,True
33b4c738a4eb42368e09776035792872,1,D002,False,5,4.0,True
379a0efe925e486fabecdac45bd8536e,0,D001,True,5,6.0,True
379a0efe925e486fabecdac45bd8536e,1,D002,False,5,5.0,True
ddcf616aa9ff4b4a89a7088a0cadbb7c,0,D001,True,3,4.0,True
ddcf616aa9ff4b4a89a7088a0cadbb7c,1,D002,False,6,3.0,True
